id,ibpu_percentage,ibpa_percentage,tdc_percentage
8302,49.38,51.23,8.68
8303,53.08,58.64,14.58
8304,48.14,55.55,20.25
8305,51.85,55.55,22.22
8306,55.55,57.4,30.09
8307,56.79,48.76,5.78
8308,70.37,58.02,20.25
8309,58.02,46.29,26.04
8310,61.72,54.32,8.68
8311,59.25,54.32,32.98
8312,80.24,59.25,36.8
8313,62.96,61.72,14.46
8314,58.02,53.7,31.01
8315,65.43,54.32,23.14
8316,54.32,54.32,19.32
8317,60.49,50.0,29.97
8318,54.32,50.61,8.68
8319,70.37,54.32,17.36
8320,60.49,56.79,14.46
8321,62.96,57.4,11.57
8322,46.91,39.5,30.09
8323,65.43,64.81,28.12
8324,51.85,53.7,17.36
8325,50.61,54.32,11.57
8326,61.72,64.81,43.4
8327,48.14,47.53,29.05
8328,58.02,52.46,34.83
8329,51.85,48.76,23.26
8330,58.02,53.7,28.0
8331,48.14,55.55,27.08
8332,56.79,46.91,5.78
8333,60.49,63.58,20.25
8334,54.32,54.32,11.57
8335,70.37,59.87,8.68
8336,66.66,59.87,17.36
8337,49.38,54.93,11.57
8338,67.9,55.55,23.14
8339,60.49,61.72,11.57
8340,43.2,47.53,16.43
8341,53.08,54.32,17.36
8342,53.08,56.79,17.36
8343,58.02,57.4,26.15
8344,62.96,62.34,8.68
8345,51.85,54.32,17.36
8346,58.02,57.4,40.74
8347,54.32,50.61,17.36
8348,53.08,55.55,17.36
8349,71.6,64.19,22.22
8350,55.55,51.85,26.27
8351,50.61,56.17,23.26
8352,62.96,56.79,31.94
8353,58.02,58.02,14.46
8354,50.61,51.23,26.04
8355,55.55,50.0,2.89
8356,51.85,52.46,16.43
8357,67.9,58.64,14.46
8358,55.55,61.11,41.89
8359,60.49,64.81,23.14
8360,67.9,58.02,20.37
8361,60.49,56.79,11.57
8362,56.79,59.87,34.95
8363,60.49,64.19,11.57
8364,65.43,52.46,14.46
8365,50.61,53.7,27.08
8366,65.43,52.46,31.94
8367,62.96,50.61,14.46
8368,45.67,48.76,13.54
8369,49.38,54.32,11.57
8370,60.49,52.46,31.01
8371,56.79,57.4,23.14
8372,49.38,57.4,20.37
8373,49.38,52.46,34.95
8374,64.19,59.25,33.91
8375,53.08,58.02,22.33
8376,56.79,47.53,5.78
8377,65.43,58.02,14.46
8378,46.91,50.0,25.23
8379,48.14,58.02,26.04
8380,60.49,49.38,31.01
8381,51.85,53.08,11.57
8382,59.25,54.32,13.54
8383,65.43,51.85,8.68
8384,65.43,57.4,17.47
8385,56.79,49.38,20.25
8386,55.55,48.14,20.25
8387,56.79,57.4,20.25
8388,67.9,54.93,14.46
8389,65.43,60.49,46.64
8390,53.08,53.08,27.19
8391,60.49,64.81,11.57
8392,65.43,49.38,5.78
8393,51.85,53.08,35.87
8394,65.43,68.51,10.64
8395,51.85,56.79,23.14
8396,58.02,50.0,45.48
8397,55.55,57.4,20.25
8398,62.96,56.17,17.36
8399,65.43,49.38,23.26
8400,49.38,56.17,17.36
8401,56.79,52.46,19.32
8402,60.49,54.93,17.36
8403,50.61,51.23,17.36
8404,61.72,58.64,11.57
8405,53.08,60.49,8.68
8406,70.37,66.04,33.91
8407,67.9,57.4,20.25
8408,60.49,52.46,26.15
8409,53.08,56.17,17.36
8410,56.79,53.7,23.26
8411,60.49,51.85,32.06
8412,61.72,58.02,20.25
8413,62.96,58.02,13.54
8414,49.38,49.38,23.14
8415,72.83,60.49,13.54
8416,64.19,59.87,8.68
8417,61.72,61.11,17.47
8418,67.9,56.79,5.78
8419,43.2,52.46,8.68
8420,54.32,45.67,19.32
8421,62.96,58.02,8.68
8422,48.14,55.55,11.57
8423,55.55,53.08,29.97
8424,62.96,55.55,17.36
8425,61.72,58.64,19.32
8426,72.83,56.79,13.54
8427,44.44,47.53,14.46
8428,56.79,45.67,31.01
8429,54.32,50.61,23.26
8430,65.43,69.13,13.54
8431,48.14,57.4,19.32
8432,75.3,61.72,13.54
8433,65.43,50.61,23.14
8434,51.85,60.49,14.46
8435,65.43,62.96,22.22
8436,48.14,54.32,41.78
8437,43.2,50.61,17.36
8438,55.55,54.93,25.11
8439,54.32,55.55,11.57
8440,59.25,60.49,14.46
8441,72.83,65.43,22.22
8442,48.14,56.17,8.68
8443,62.96,54.32,20.25
8444,70.37,52.46,17.36
8445,70.37,57.4,5.78
8446,65.43,54.32,26.04
8447,49.38,52.46,8.68
8448,61.72,59.25,25.11
8449,59.25,50.0,14.46
8450,58.02,59.25,24.3
8451,50.61,53.08,5.78
8452,66.66,61.11,10.64
8453,62.96,53.7,14.46
8454,67.9,56.79,23.26
8455,50.61,58.02,13.54
8456,65.43,62.34,16.43
8457,50.61,54.93,20.37
8458,51.85,53.08,17.36
8459,64.19,53.7,20.25
8460,53.08,52.46,14.46
8461,69.13,59.25,26.04
8462,62.96,61.72,20.25
8463,55.55,49.38,8.68
8464,67.9,56.17,17.36
8465,77.77,64.81,16.43
8466,51.85,54.93,20.25
8467,53.08,53.08,25.11
8468,58.02,58.64,20.25
8469,59.25,54.93,28.12
8470,44.44,53.08,26.15
8471,56.79,45.67,17.47
8472,50.61,51.85,23.14
8473,54.32,59.25,22.33
8474,45.67,49.38,17.36
8475,55.55,55.55,30.9
8476,40.74,53.08,28.12
8477,55.55,59.87,2.89
8478,54.32,43.82,11.57
8479,50.61,54.32,25.23
8480,56.79,58.64,37.84
8481,60.49,61.72,8.68
8482,43.2,45.67,17.47
8483,65.43,57.4,17.36
8484,55.55,51.23,42.7
8485,62.96,51.23,31.01
8486,51.85,54.32,26.04
8487,58.02,59.25,11.57
8488,46.91,49.38,7.75
8489,60.49,56.79,8.68
8490,46.91,51.23,11.57
8491,65.43,60.49,23.14
8492,58.02,62.34,25.23
8493,54.32,48.76,28.12
8494,53.08,54.93,13.54
8495,49.38,52.46,11.57
8496,54.32,50.0,20.25
8497,51.85,58.02,5.78
8498,61.72,59.25,28.0
8499,56.79,50.0,28.12
8500,58.02,59.25,11.57
8501,67.9,56.17,31.01
8502,46.91,48.76,23.26
8503,48.14,50.0,20.25
8504,48.14,48.76,26.04
8505,55.55,58.02,2.89
8506,55.55,50.61,10.64
8507,54.32,59.87,30.09
8508,67.9,49.38,20.25
8509,64.19,53.08,26.04
8510,65.43,60.49,20.37
8511,70.37,60.49,25.11
8512,55.55,58.02,11.57
8513,60.49,57.4,20.25
8514,62.96,54.32,14.46
8515,43.2,52.46,14.46
8516,46.91,53.08,8.68
8517,53.08,47.53,8.68
8518,54.32,51.23,28.12
8519,53.08,48.14,5.78
8520,45.67,54.93,20.25
8521,75.3,64.81,17.36
8522,54.32,56.79,17.36
8523,60.49,51.23,23.14
8524,51.85,60.49,17.36
8525,67.9,58.64,28.93
8526,49.38,52.46,26.15
8527,51.85,58.64,23.14
8528,50.61,55.55,33.91
8529,67.9,61.72,11.57
8530,59.25,54.32,14.46
8531,61.72,51.85,11.57
8532,46.91,40.74,20.25
8533,62.96,58.64,35.87
8534,60.49,46.29,26.04
8535,54.32,48.76,16.43
8536,65.43,59.87,22.22
8537,71.6,60.49,20.25
8538,51.85,50.0,17.36
8539,55.55,56.79,30.9
8540,54.32,50.61,14.46
8541,58.02,54.93,39.81
8542,66.66,57.4,17.36
8543,65.43,59.87,46.75
8544,70.37,62.96,30.09
8545,53.08,53.7,17.36
8546,65.43,50.61,17.36
8547,61.72,62.34,23.14
8548,67.9,54.32,32.98
8549,60.49,53.7,41.78
8550,56.79,63.58,17.36
8551,59.25,58.64,13.54
8552,55.55,55.55,17.36
8553,40.74,50.61,31.01
8554,53.08,56.17,39.69
8555,60.49,59.87,13.54
8556,72.83,64.81,30.09
8557,54.32,60.49,14.46
8558,67.9,59.87,17.36
8559,61.72,50.61,28.0
8560,56.79,54.93,8.68
8561,80.24,69.13,11.57
8562,48.14,54.32,14.46
8563,72.83,61.72,7.75
8564,58.02,51.85,17.36
8565,62.96,56.79,42.82
8566,61.72,57.4,20.37
8567,44.44,41.35,31.01
8568,54.32,57.4,38.77
8569,49.38,50.0,20.25
8570,67.9,62.96,48.49
8571,49.38,54.32,17.36
8572,54.32,52.46,14.46
8573,51.85,49.38,30.09
8574,58.02,59.25,20.25
8575,65.43,59.87,16.43
8576,60.49,60.49,30.9
8577,58.02,62.34,20.25
8578,51.85,45.67,10.64
8579,50.61,51.85,36.8
8580,60.49,55.55,16.43
8581,50.61,53.08,17.36
8582,51.85,46.91,14.46
8583,65.43,60.49,36.8
8584,65.43,59.25,22.22
8585,54.32,58.02,20.25
8586,43.2,47.53,40.62
8587,44.44,53.7,32.06
8588,55.55,56.79,8.68
8589,44.44,50.0,14.46
8590,58.02,55.55,20.25
8591,61.72,63.58,14.46
8592,58.02,55.55,20.25
8593,55.55,59.87,31.82
8594,51.85,58.64,20.25
8595,50.61,54.32,63.19
8596,72.83,56.17,5.78
8597,61.72,54.93,29.05
8598,46.91,44.44,17.36
8599,50.61,50.61,23.37
8600,43.2,49.38,17.36
8601,55.55,54.32,19.32
8602,62.96,56.79,31.01
8603,62.96,62.96,20.25
8604,56.79,56.79,17.36
8605,65.43,55.55,14.46
8606,49.38,49.38,14.46
8607,61.72,58.64,22.33
8608,45.67,57.4,65.39
8609,54.32,52.46,14.46
8610,55.55,58.64,14.46
8611,58.02,54.32,14.46
8612,62.96,59.87,20.25
8613,54.32,53.7,0.0
8614,65.43,54.32,36.8
8615,62.96,61.11,17.36
8616,48.14,45.06,14.46
8617,60.49,57.4,23.14
8618,55.55,56.17,14.46
8619,48.14,51.23,23.26
8620,55.55,53.7,38.88
8621,62.96,56.79,11.57
8622,51.85,53.7,16.43
8623,66.66,48.76,23.14
8624,60.49,58.64,25.11
8625,64.19,61.72,11.57
8626,54.32,47.53,26.15
8627,72.83,57.4,8.68
8628,45.67,50.61,45.6
8629,43.2,47.53,29.97
8630,46.91,51.85,33.91
8631,54.32,54.32,24.18
8632,48.14,52.46,17.36
8633,62.96,52.46,14.46
8634,70.37,61.72,11.57
8635,53.08,50.61,17.36
8636,65.43,54.32,22.22
8637,56.79,58.64,14.46
8638,54.32,64.19,22.22
8639,44.44,46.91,19.32
8640,58.02,51.23,20.25
8641,54.32,64.81,8.68
8642,70.37,58.02,23.14
8643,49.38,58.64,19.32
8644,59.25,57.4,23.14
8645,49.38,47.53,36.8
8646,49.38,51.85,8.68
8647,59.25,58.02,11.57
8648,66.66,47.53,20.25
8649,60.49,68.51,29.05
8650,65.43,54.32,38.88
8651,55.55,61.72,19.32
8652,58.02,53.08,17.36
8653,43.2,48.14,20.25
8654,67.9,61.72,26.15
8655,58.02,50.61,28.12
8656,59.25,63.58,19.44
8657,61.72,50.61,11.57
8658,51.85,50.61,23.14
8659,59.25,54.32,43.63
8660,60.49,55.55,14.46
8661,53.08,58.64,14.46
8662,70.37,63.58,23.26
8663,38.27,45.67,20.25
8664,56.79,52.46,39.69
8665,55.55,53.7,18.4
8666,54.32,51.85,20.25
8667,54.32,53.08,17.36
8668,70.37,65.43,8.68
8669,54.32,58.02,20.25
8670,58.02,41.97,17.36
8671,44.44,48.14,26.04
8672,45.67,52.46,14.46
8673,62.96,48.14,14.46
8674,70.37,61.11,17.36
8675,45.67,51.85,23.14
8676,54.32,54.93,38.88
8677,56.79,50.61,17.36
8678,60.49,63.58,20.25
8679,53.08,54.93,17.36
8680,60.49,65.43,27.19
8681,64.19,50.61,8.68
8682,51.85,51.23,19.32
8683,69.13,58.64,34.83
8684,51.85,48.76,19.32
8685,48.14,51.23,14.46
8686,60.49,58.02,16.43
8687,58.02,56.79,23.26
8688,56.79,53.08,16.43
8689,59.25,58.02,20.25
8690,59.25,58.02,34.83
8691,50.61,62.34,8.68
8692,41.97,47.53,22.22
8693,49.38,48.76,11.57
8694,60.49,59.87,31.01
8695,62.96,50.0,38.77
8696,58.02,57.4,20.25
8697,64.19,64.81,17.36
8698,65.43,60.49,11.57
8699,62.96,50.0,23.26
8700,56.79,54.93,14.46
8701,70.37,63.58,17.36
8702,50.61,56.17,20.25
8703,70.37,57.4,20.25
8704,51.85,64.19,17.36
8705,70.37,56.79,14.46
8706,54.32,54.32,20.25
8707,54.32,58.02,29.05
8708,55.55,59.25,20.25
8709,41.97,54.32,17.36
8710,65.43,53.08,17.36
8711,53.08,53.08,20.25
8712,48.14,47.53,23.26
8713,45.67,49.38,20.25
8714,60.49,58.64,8.68
8715,55.55,52.46,11.57
8716,55.55,55.55,37.73
8717,55.55,53.08,25.23
8718,62.96,54.32,22.33
8719,56.79,49.38,25.23
8720,62.96,55.55,17.36
8721,67.9,51.85,11.57
8722,65.43,59.25,17.36
8723,53.08,55.55,8.68
8724,80.24,58.64,11.57
8725,56.79,54.32,16.43
8726,70.37,59.25,22.33
8727,58.02,50.0,8.68
8728,51.85,53.08,26.15
8729,51.85,53.7,20.25
8730,51.85,55.55,39.81
8731,56.79,48.76,8.68
8732,55.55,60.49,11.57
8733,55.55,51.23,32.98
8734,54.32,49.38,22.22
8735,55.55,47.53,5.78
8736,46.91,51.85,8.68
8737,61.72,48.76,22.22
8738,62.96,60.49,29.05
8739,50.61,51.85,11.57
8740,60.49,57.4,32.06
8741,62.96,56.79,38.77
8742,48.14,54.93,17.36
8743,61.72,51.85,14.46
8744,40.74,45.06,11.57
8745,55.55,55.55,37.03
8746,56.79,58.02,14.46
8747,62.96,64.81,11.57
8748,55.55,54.32,25.11
8749,44.44,50.61,20.37
8750,58.02,54.32,20.25
8751,50.61,50.61,14.46
8752,54.32,50.61,22.22
8753,66.66,61.72,29.16
8754,53.08,51.85,22.33
8755,56.79,48.76,23.26
8756,70.37,59.87,38.77
8757,62.96,51.85,20.25
8758,51.85,52.46,8.68
8759,70.37,59.25,23.26
8760,60.49,56.17,20.25
8761,54.32,57.4,11.57
8762,56.79,55.55,23.26
8763,51.85,45.67,20.25
8764,62.96,50.0,17.36
8765,60.49,61.11,14.46
8766,81.48,55.55,23.14
8767,44.44,48.14,37.96
8768,46.91,47.53,20.25
8769,53.08,57.4,26.04
8770,49.38,58.02,17.36
8771,80.24,69.75,20.25
8772,53.08,57.4,11.57
8773,51.85,56.79,23.26
8774,53.08,50.0,10.64
8775,70.37,59.87,16.43
8776,65.43,54.32,8.68
8777,55.55,55.55,2.89
8778,59.25,57.4,14.46
8779,46.91,48.14,22.22
8780,53.08,54.32,28.93
8781,71.6,58.64,43.75
8782,46.91,51.23,47.68
8783,49.38,54.32,20.25
8784,55.55,55.55,47.56
8785,44.44,50.61,20.25
8786,72.83,64.19,31.94
8787,61.72,62.96,31.94
8788,62.96,57.4,18.4
8789,62.96,54.93,20.25
8790,59.25,58.02,26.15
8791,67.9,59.25,25.23
8792,55.55,58.02,14.46
8793,55.55,57.4,8.68
8794,62.96,60.49,8.68
8795,58.02,58.02,11.57
8796,60.49,62.34,14.46
8797,59.25,51.85,33.91
8798,49.38,56.79,5.78
8799,48.14,55.55,17.36
8800,53.08,52.46,11.57
8801,62.96,59.25,8.68
8802,72.83,61.72,33.91
8803,48.14,57.4,14.46
8804,60.49,56.79,25.23
8805,50.61,54.93,20.37
8806,39.5,44.44,2.89
8807,60.49,54.32,11.57
8808,55.55,54.93,27.19
8809,62.96,58.64,26.04
8810,60.49,49.38,8.68
8811,51.85,48.76,8.68
8812,51.85,48.14,17.36
8813,58.02,51.85,20.25
8814,60.49,54.93,5.78
8815,51.85,51.85,8.68
8816,58.02,57.4,23.14
8817,59.25,49.38,14.46
8818,70.37,59.25,8.68
8819,55.55,56.17,17.36
8820,58.02,55.55,26.15
8821,60.49,48.76,20.37
8822,64.19,58.02,57.06
8823,48.14,42.59,16.43
8824,56.79,56.79,16.43
8825,60.49,61.11,5.78
8826,75.3,60.49,20.37
8827,64.19,50.61,28.93
8828,55.55,54.93,11.57
8829,62.96,58.02,23.14
8830,48.14,51.23,11.57
8831,50.61,54.32,27.19
8832,61.72,58.02,32.06
8833,59.25,60.49,14.46
8834,58.02,59.25,19.32
8835,56.79,54.32,16.43
8836,70.37,59.25,39.69
8837,55.55,60.49,17.36
8838,53.08,62.34,8.68
8839,62.96,59.25,26.04
8840,75.3,69.13,17.36
8841,72.83,58.02,20.25
8842,58.02,56.79,25.23
8843,72.83,64.81,14.46
8844,50.61,53.7,8.68
8845,51.85,55.55,11.57
8846,71.6,43.2,13.54
8847,64.19,52.46,26.15
8848,51.85,53.7,14.46
8849,45.67,55.55,14.46
8850,49.38,53.7,19.44
8851,50.61,48.76,34.83
8852,43.2,44.44,14.46
8853,58.02,53.7,20.25
8854,49.38,61.11,22.22
8855,45.67,50.0,11.57
8856,55.55,54.32,14.46
8857,67.9,66.66,41.66
8858,54.32,47.53,31.94
8859,58.02,47.53,5.78
8860,55.55,61.72,19.32
8861,46.91,50.0,33.91
8862,56.79,48.76,14.46
8863,48.14,49.38,23.26
8864,44.44,46.91,14.46
8865,56.79,50.0,14.46
8866,55.55,51.85,23.26
8867,72.83,56.79,8.68
8868,60.49,57.4,34.83
8869,50.61,54.32,31.01
8870,61.72,53.7,22.22
8871,58.02,57.4,14.46
8872,58.02,56.17,11.57
8873,55.55,52.46,14.46
8874,58.02,57.4,22.22
8875,65.43,62.96,20.25
8876,58.02,58.64,52.43
8877,58.02,60.49,26.15
8878,67.9,61.72,17.36
8879,55.55,46.91,14.46
8880,55.55,61.72,22.22
8881,58.02,55.55,23.26
8882,51.85,50.61,11.57
8883,58.02,54.32,17.36
8884,51.85,52.46,29.05
8885,49.38,54.32,29.05
8886,55.55,51.85,11.57
8887,70.37,63.58,25.11
8888,56.79,61.11,23.26
8889,60.49,58.64,25.11
8890,50.61,43.82,36.8
8891,60.49,59.25,13.54
8892,56.79,55.55,23.14
8893,67.9,59.87,14.58
8894,50.61,57.4,11.57
8895,53.08,55.55,17.36
8896,62.96,61.72,25.11
8897,54.32,53.08,11.57
8898,59.25,59.87,11.57
8899,55.55,58.64,37.73
8900,60.49,61.11,16.43
8901,65.43,56.17,17.36
8902,53.08,63.58,8.68
8903,80.24,62.96,33.91
8904,46.91,56.17,14.58
8905,67.9,60.49,5.78
8906,54.32,48.76,5.78
8907,64.19,55.55,39.69
8908,46.91,42.59,28.12
8909,59.25,50.61,2.89
8910,60.49,54.93,28.12
8911,48.14,51.23,14.46
8912,55.55,55.55,14.46
8913,67.9,55.55,28.12
8914,64.19,54.32,17.36
8915,46.91,53.7,11.57
8916,50.61,56.17,2.89
8917,54.32,48.76,13.54
8918,56.79,54.93,20.25
8919,51.85,47.53,13.54
8920,72.83,62.34,35.87
8921,39.5,40.12,20.37
8922,58.02,60.49,23.14
8923,76.54,61.11,8.68
8924,65.43,49.38,14.46
8925,70.37,60.49,35.99
8926,51.85,53.7,11.57
8927,55.55,58.64,28.0
8928,59.25,53.08,20.25
8929,48.14,53.08,8.68
8930,60.49,64.19,17.47
8931,54.32,51.85,13.54
8932,53.08,53.08,17.36
8933,58.02,54.93,14.46
8934,58.02,48.76,28.12
8935,61.72,50.0,14.46
8936,38.27,50.0,19.32
8937,39.5,41.35,14.46
8938,55.55,57.4,33.91
8939,58.02,53.7,29.16
8940,60.49,59.87,14.46
8941,58.02,45.67,25.23
8942,56.79,56.79,44.56
8943,58.02,49.38,14.46
8944,60.49,56.17,28.93
8945,58.02,60.49,14.46
8946,60.49,66.04,22.22
8947,56.79,58.64,17.47
8948,67.9,59.25,27.19
8949,65.43,64.81,37.96
8950,65.43,62.34,25.11
8951,50.61,51.23,20.37
8952,58.02,49.38,17.36
8953,62.96,56.79,11.57
8954,44.44,54.93,42.82
8955,72.83,64.19,17.36
8956,55.55,55.55,33.91
8957,53.08,47.53,31.94
8958,62.96,56.17,29.05
8959,50.61,53.08,19.32
8960,51.85,57.4,19.32
8961,58.02,52.46,14.46
8962,59.25,54.32,17.36
8963,59.25,54.93,8.68
8964,61.72,56.79,33.91
8965,58.02,66.04,23.14
8966,61.72,58.02,31.94
8967,51.85,43.82,28.12
8968,56.79,55.55,26.15
8969,43.2,56.79,23.14
8970,41.97,45.67,17.36
8971,61.72,59.87,48.49
8972,48.14,43.82,20.25
8973,58.02,58.02,14.46
8974,59.25,54.32,14.46
8975,70.37,59.25,7.75
8976,58.02,61.11,8.68
8977,58.02,61.11,36.8
8978,49.38,51.23,16.43
8979,60.49,56.79,17.36
8980,65.43,62.96,11.57
8981,49.38,51.85,23.14
8982,67.9,58.64,8.68
8983,44.44,42.59,23.14
8984,45.67,54.32,20.25
8985,60.49,57.4,17.36
8986,55.55,46.29,20.25
8987,65.43,55.55,8.68
8988,55.55,62.96,8.68
8989,65.43,58.64,23.14
8990,55.55,63.58,11.57
8991,45.67,51.85,28.12
8992,48.14,52.46,8.68
8993,50.61,58.64,20.25
8994,58.02,54.93,8.68
8995,59.25,54.32,45.6
8996,53.08,49.38,20.25
8997,51.85,51.23,11.57
8998,64.19,55.55,38.88
8999,56.79,54.93,8.68
9000,55.55,50.0,17.36
9001,54.32,59.87,2.89
9002,58.02,52.46,14.46
9003,49.38,48.14,23.14
9004,65.43,50.0,17.36
9005,56.79,50.61,23.26
9006,56.79,59.25,31.82
9007,44.44,55.55,11.57
9008,67.9,56.17,35.99
9009,65.43,50.61,25.23
9010,59.25,51.23,14.46
9011,65.43,65.43,37.96
9012,56.79,57.4,28.12
9013,65.43,64.19,38.88
9014,60.49,56.79,23.26
9015,58.02,50.0,17.36
9016,50.61,48.14,11.57
9017,77.77,64.19,17.36
9018,77.77,61.72,39.58
9019,58.02,56.79,14.46
9020,51.85,61.11,23.14
9021,70.37,54.32,8.68
9022,67.9,52.46,14.46
9023,51.85,57.4,31.01
9024,60.49,54.93,28.12
9025,72.83,56.17,31.01
9026,55.55,52.46,22.22
9027,49.38,53.08,19.32
9028,50.61,53.08,8.68
9029,67.9,56.17,5.78
9030,58.02,48.76,16.43
9031,70.37,49.38,17.36
9032,55.55,58.64,19.32
9033,64.19,54.32,14.46
9034,56.79,54.32,23.26
9035,65.43,59.25,14.46
9036,51.85,57.4,39.81
9037,46.91,41.35,42.59
9038,53.08,54.93,26.04
9039,54.32,56.79,25.11
9040,43.2,50.61,45.48
9041,61.72,59.87,11.57
9042,69.13,66.66,14.58
9043,54.32,54.93,13.54
9044,45.67,51.85,14.46
9045,48.14,53.08,11.57
9046,46.91,56.17,17.36
9047,50.61,53.7,20.25
9048,64.19,55.55,14.46
9049,58.02,58.64,25.11
9050,75.3,58.64,14.46
9051,51.85,45.67,22.22
9052,53.08,56.79,8.68
9053,58.02,50.61,22.22
9054,54.32,54.93,14.46
9055,65.43,66.04,46.41
9056,75.3,68.51,17.36
9057,53.08,56.17,31.82
9058,65.43,65.43,20.37
9059,44.44,52.46,14.46
9060,62.96,64.81,28.12
9061,39.5,45.06,47.45
9062,51.85,48.76,14.46
9063,48.14,42.59,34.83
9064,59.25,53.08,14.46
9065,65.43,52.46,8.68
9066,62.96,58.02,24.18
9067,56.79,51.23,14.46
9068,49.38,54.93,17.36
9069,56.79,42.59,36.68
9070,53.08,48.76,26.04
9071,50.61,56.17,42.7
9072,60.49,61.72,34.72
9073,62.96,59.87,17.36
9074,56.79,58.02,33.91
9075,45.67,46.29,23.14
9076,60.49,56.79,23.14
9077,53.08,53.08,17.36
9078,65.43,66.66,17.36
9079,65.43,58.64,23.26
9080,56.79,50.0,13.54
9081,48.14,45.67,16.43
9082,49.38,48.76,17.36
9083,45.67,48.14,14.46
9084,53.08,57.4,26.04
9085,51.85,57.4,5.78
9086,55.55,54.93,26.04
9087,61.72,59.87,5.78
9088,58.02,56.17,16.43
9089,65.43,58.02,17.36
9090,58.02,58.64,17.36
9091,61.72,54.93,38.77
9092,56.79,56.79,28.0
9093,60.49,59.87,11.57
9094,53.08,51.23,29.05
9095,70.37,64.19,20.25
9096,59.25,56.79,14.46
9097,58.02,52.46,19.32
9098,61.72,54.32,14.46
9099,53.08,56.17,26.15
9100,59.25,53.08,31.94
9101,65.43,55.55,31.25
9102,54.32,57.4,14.46
9103,55.55,55.55,8.68
9104,66.66,61.72,14.46
9105,54.32,50.0,29.05
9106,62.96,56.79,22.22
9107,71.6,57.4,17.36
9108,59.25,56.17,23.14
9109,51.85,52.46,14.46
9110,44.44,51.23,16.55
9111,46.91,56.17,32.06
9112,48.14,43.2,11.57
9113,66.66,54.32,5.78
9114,58.02,54.93,5.78
9115,62.96,53.7,11.57
9116,62.96,57.4,14.46
9117,58.02,64.19,11.57
9118,58.02,52.46,19.32
9119,60.49,54.93,26.15
9120,64.19,57.4,13.54
9121,55.55,49.38,28.12
9122,46.91,55.55,22.22
9123,65.43,60.49,26.15
9124,77.77,61.11,14.46
9125,40.74,48.76,14.46
9126,62.96,66.04,11.57
9127,46.91,48.76,32.87
9128,60.49,61.72,20.37
9129,58.02,51.23,31.94
9130,55.55,50.0,26.15
9131,60.49,48.76,28.12
9132,56.79,54.32,17.36
9133,59.25,57.4,20.25
9134,54.32,53.7,22.33
9135,58.02,45.06,20.25
9136,65.43,57.4,23.14
9137,51.85,45.67,24.18
9138,58.02,66.66,14.46
9139,69.13,57.4,11.57
9140,51.85,58.64,25.23
9141,50.61,53.7,11.57
9142,58.02,45.06,14.46
9143,70.37,62.34,34.95
9144,56.79,52.46,20.25
9145,75.3,59.87,17.36
9146,49.38,56.17,37.61
9147,54.32,59.25,17.47
9148,56.79,48.76,30.09
9149,60.49,62.96,40.97
9150,62.96,58.64,14.46
9151,55.55,54.93,36.92
9152,56.79,57.4,17.36
9153,55.55,57.4,26.15
9154,55.55,54.32,14.46
9155,55.55,55.55,8.68
9156,60.49,55.55,8.68
9157,49.38,50.61,13.54
9158,50.61,55.55,14.46
9159,65.43,58.64,11.57
9160,61.72,55.55,26.04
9161,67.9,50.61,26.15
9162,60.49,58.64,20.37
9163,67.9,59.87,11.57
9164,65.43,58.02,23.26
9165,62.96,60.49,17.47
9166,40.74,44.44,17.36
9167,55.55,54.93,19.32
9168,54.32,49.38,23.14
9169,66.66,60.49,19.32
9170,54.32,59.25,14.46
9171,43.2,47.53,17.36
9172,54.32,54.93,8.68
9173,51.85,48.76,30.09
9174,58.02,46.29,33.91
9175,55.55,59.87,11.57
9176,64.19,58.02,23.26
9177,56.79,46.29,8.68
9178,62.96,66.04,17.36
9179,50.61,52.46,20.25
9180,48.14,45.67,14.46
9181,51.85,51.23,11.57
9182,54.32,59.87,23.14
9183,62.96,60.49,14.46
9184,43.2,50.0,11.57
9185,65.43,55.55,22.33
9186,60.49,51.23,14.46
9187,56.79,53.08,20.25
9188,59.25,55.55,22.22
9189,70.37,58.64,26.27
9190,60.49,48.76,5.78
9191,65.43,54.93,23.14
9192,48.14,45.67,38.88
9193,49.38,53.08,28.0
9194,53.08,51.23,5.78
9195,60.49,51.85,19.32
9196,58.02,52.46,14.46
9197,64.19,48.14,20.25
9198,60.49,59.87,8.68
9199,60.49,61.11,14.46
9200,65.43,61.11,29.05
9201,60.49,55.55,11.57
9202,67.9,61.11,28.12
9203,43.2,56.17,17.47
9204,58.02,50.61,5.78
9205,62.96,51.85,16.43
9206,55.55,59.87,11.57
9207,60.49,58.64,23.14
9208,41.97,42.59,41.89
9209,51.85,53.7,11.57
9210,55.55,54.32,8.68
9211,49.38,50.61,14.46
9212,54.32,49.38,14.46
9213,70.37,52.46,29.05
9214,50.61,53.08,29.05
9215,51.85,50.61,17.36
9216,70.37,67.9,27.08
9217,66.66,61.11,13.54
9218,58.02,58.02,28.0
9219,45.67,56.17,22.22
9220,61.72,56.79,14.46
9221,53.08,53.7,17.36
9222,58.02,56.17,34.83
9223,70.37,61.72,25.23
9224,56.79,58.64,41.78
9225,65.43,53.7,22.22
9226,44.44,38.88,14.46
9227,60.49,56.17,38.88
9228,50.61,51.85,14.46
9229,65.43,54.93,20.25
9230,72.83,53.7,20.25
9231,60.49,51.23,17.36
9232,65.43,61.72,11.57
